text,label
it not deliver yet how can someone put status deliver without passcode,negative
good,neutral
good,neutral
shaker not deliver,neutral
good,neutral
very good service,positive
good,neutral
call customer on verified number rather than become spam,neutral
third class deliverymy every order which ship on bluedart,neutral
excellent,positive
nothing,neutral
didnt receive parcel,negative
thnx u,neutral
amazing service,positive
delivery partner keep promising on deliver package but didnt,neutral
product not a show in picture while order bluedart should refuse delivery from such fake company,negative
delivery boy do not call or come address return parcel,neutral
tell delivery guy atleast give call costumer before say costumer not available,neutral
good,neutral
dhirendra kumar singh,neutral
good,neutral
yes,neutral
order not deliver me it deliver wrong person,negative
deliver on time,neutral
delivery person very good not at home but he reach at my home deliver successfully thanks,positive
all good,neutral
very much upset go for pick up no one answer call visit our godown for my parcel,negative
vinayak gaikwad very good person,positive
delivery person talk rudely ask me collect my consignment in different location,negative
good,neutral
not receive a per expect,neutral
delivery receive schedule date,neutral
delivery agent behaviour good,neutral
this lipstick u send that totally empty this frahs use lipstick,neutral
very nice dilevery boy,positive
nice,neutral
awesome courier,positive
delivery person personally call me deliver package in my home address great service,positive
not on time,neutral
your delivery person speak angrily insult woman in my house,negative
good,neutral
goodminimal call,neutral
good wark,neutral
delivery agent call me cut call right away when keep on call him in min,neutral
yes,neutral
good,neutral
damage n open parcel,neutral
Ok,neutral
bad product want return,neutral
do not get any parcel call for delivery,negative
good service,positive
nothing,neutral
good,neutral
not receive any delivery,neutral
good article well talk delivery boy appreciate,positive
good,neutral
delivery slow,negative
ita good,neutral
do not get deliver,negative
package tamper tear delivery boy refuse take it back deny fact that he package break intohe start plead then that he pay so pay accept package,neutral
excellent,positive
package arrive late instead of th nov,neutral
quick service,neutral
nothing,neutral
Mujhe bataya gaya tha zero balance pay account khulega balance Koi maintain nahin karna padega lekin bad mein pata Chala ki 10000 ismein minimum rakhna Hi padega,neutral
none,neutral
your mr parmar of blue dart not deliver my parcel medicine mealways there day delay from blue darti complain netmeds too,negative
delivery not receive,neutral
good,neutral
there no phone call from delivery person while deliver without any notification they mark no such consignee so far receive more than courier that address from other courier party never face situation like this beforeand there no number contact customer support it fully computerisedit take me month track my courier st time it return second time only get my parcelincase if this emergency mean what people do this very ridiculous,negative
No,neutral
excellent,positive
very nice survis,positive
excellent service,positive
good service,positive
keep it up,neutral
"The accounts were supposed to be active within 34 hours of welcome kits delivered however since last four days there is no change on account status nor any update why there is a delay and when these will be activated.

",neutral
