text,label,confidence
The plant was damaged. However I have kept the plant. Let's see whether it survives.  The packing was not upto the mark.,neutral,0.5528799891471863
dont know where my package,neutral,0.6631302833557129
exlent service,neutral,0.6426405310630798
overall,neutral,0.5899315476417542
very good service,positive,0.9318373799324036
good,neutral,0.6630253791809082
you not send me my parcel a my choice you send me different colour simple plain cover of daing chair cover daing table meet aap log logo ko ullu banate haimeraye second time huva mera bharosha online parse utha gaya hai,neutral,0.5932843089103699
Don't tell a lie to ur valuable coustomer and don't waste a time yours as well as others also thank you ,neutral,0.5542904138565063
no gift pack damage product,neutral,0.6614054441452026
no comment since service find satisfactory,neutral,0.6950151920318604
very good,positive,0.9482112526893616
everything all good packing time management no issue all product good thank you,positive,0.978156328201294
good,neutral,0.6630253791809082
order never reach me,neutral,0.6434198617935181
till today,neutral,0.7939099073410034
very good service,positive,0.9318373799324036
customer bole ki thoda wait kro ruka karo,neutral,0.7570202350616455
continue good service,positive,0.8194808959960938
on time delivery,neutral,0.6559246182441711
delivery delay,neutral,0.6482388377189636
hii,neutral,0.5985464453697205
nice service,positive,0.8408102989196777
not yet mature,neutral,0.6576017141342163
fast delivery,neutral,0.5395807027816772
great,neutral,0.6335219740867615
jeetendra singh,neutral,0.711605429649353
nothing,neutral,0.5349960327148438
very g,neutral,0.608735978603363
good deliver timely,positive,0.8056928515434265
o havent receive package your company report package deliver theres no call confirm same,negative,0.7044949531555176
size price,neutral,0.6384618878364563
too late deliver,negative,0.8140251636505127
good,neutral,0.6630253791809082
we not recieved our courier,neutral,0.6298865079879761
good,neutral,0.6630253791809082
have go collect package your team say if you want it come take it,neutral,0.8401928544044495
thank you,positive,0.7942999601364136
this very good all time delivery,positive,0.9752581715583801
delivery person very rude misbehave with me take action against him or fire him from job,negative,0.9656040668487549
please tell u proper date time proper time on what timing you go deliver product thank you,neutral,0.7330057621002197
ekdum rd class product quality when order boxhero underwear pc by online just receive rahi local brand pc pant kindly request all please dont purches this type item on froud site request indian govt please ban this site it totally froud site product,neutral,0.6786989569664001
good,neutral,0.6630253791809082
osm this,neutral,0.6281772255897522
charge problem,neutral,0.5595637559890747
good,neutral,0.6630253791809082
good,neutral,0.6630253791809082
"Same document in earlier AWB# 31638534551 booked on 14/11/1013 was returned to origin with comment ""No such consignee at the given address"" which is incorrect. What happened was agent called me on 15/11 & I was unable to pick. I called back in 10mins & agent said",negative,0.7500913143157959
well do,neutral,0.599384605884552
good,neutral,0.6630253791809082
if no one deliver item then dont update wrong detail,neutral,0.6275924444198608
supar delivery,neutral,0.5918008089065552
didnt order anything,negative,0.7790305018424988
update delivery boys condact number when we track status,neutral,0.9139736294746399
very polite experienced delivery man,positive,0.7820639610290527
excellent,positive,0.9086722731590271
ok good service,positive,0.7930349707603455
best,neutral,0.45735740661621094
nice,neutral,0.6387196779251099
broken product receive,neutral,0.703558087348938
receive,neutral,0.714394211769104
your warehouse staff doesnt ethic walk with customer,neutral,0.6718734502792358
good,neutral,0.6630253791809082
service centre receiving not good they persons service not satisfied,negative,0.9576454162597656
great service delivery in time,positive,0.8549709916114807
good,neutral,0.6630253791809082
good job,positive,0.8671579957008362
shipment not deliver,negative,0.7145645618438721
my parcel miss not deliver still message come a deliver,negative,0.8313652276992798
nond,neutral,0.5044687986373901
I have the first time Loan in this L&T company,neutral,0.8215402960777283
yes,neutral,0.44127699732780457
not interested due to order not liked as per add in facebook profile.there show is most fabricated shirt in photo.,negative,0.9003480672836304
receive product colour colour different,neutral,0.8107957243919373
"Agent needs to clearly explain that all documents that he is collecting is secure. While this was explained to me, the fact that it was made on his personal device, however secure made me bit uncomfortable. ",neutral,0.6926791667938232
havent receive any shipment,neutral,0.5189403891563416
exchange,neutral,0.6576913595199585
your delivery executive very polite good,positive,0.942578136920929
no one there accept dont know who ganesh havaldar,neutral,0.6070437431335449
knowledgeable delivery agent,neutral,0.7333462238311768
excellent,positive,0.9086722731590271
good,neutral,0.6630253791809082
consignment not deliver yet status show consignment deliver no contact from delivery man no delivery at all,neutral,0.6313303709030151
still we not received material a on in your status it show deliver on th november,neutral,0.6331583857536316
not deliver,neutral,0.5799227952957153
very nice,positive,0.9467630982398987
good service,positive,0.8297358751296997
very poor,negative,0.8894841074943542
excellent customer service every time suggest go with blue dart for easy hasslefree service,positive,0.9580605626106262
not yetexcellent service,neutral,0.6063002943992615
box me kucha nahi tha,neutral,0.6794789433479309
delivery agent not try for nd call atleast but delivery very fast good,positive,0.884738564491272
no call for dailevary boy,neutral,0.6742588877677917
order suppose deliver many day ago no one come by delivery guy ignore all call there no respect for customer finally have travel for min collect by myself waste of time petrol everything,negative,0.8856852054595947
"When the bank provide a reason for rejecting a service, verify that it's genuine. It's not a platform to joke. Be serious about banking. I will not recommend your bank to anyone because the way I was treated was extremely unprofessional and unacceptable. I didn't close the account considering the sincerity of the bank employee who did the process swiftly. I seldom think even this feedback will be taken seriously.",negative,0.9227614998817444
good service,positive,0.8297358751296997
okay,neutral,0.5066952109336853
good,neutral,0.6630253791809082
delevery boy,neutral,0.5235428214073181
not deliver at home,neutral,0.5643147230148315
Please exchange the product... because this is not that product which I ordered ...,negative,0.7008266448974609
User friendly App,neutral,0.6651673913002014
good,neutral,0.6630253791809082
service very bad slow,negative,0.9518569707870483
best experience,positive,0.8697253465652466
I want another exchange colour I want Blue colour ear buds,neutral,0.5128794312477112
havent receive my order,negative,0.7308624982833862
they not deliver make expenditure of r get parcel,negative,0.7387703061103821
